Id,PublisherId,PublisherName,Status,LastPostDate,TimeSinceLastPost_Days,PostsCount_Sep2025_Jan2026,PostsCount_Jan2026_Today,TotalDistinctPostsTracked,DataStatus,ActivationStatus
28149025,10025652891,Estrella Anastacia Valenzuela,Active,Pending,,,,,Pending,Pending - data not yet available
28149876,10025653707,Jasmin Calle,Active,2025-11-26,230,3,0,3,Verified,Went Dark
28151514,10025655400,Alysha Williams  LCSW,Active,Pending,,,,,Pending,Pending - data not yet available
28151516,10025655402,✨Brooke Alexandra✨,Active,2026-05-25,50,0,2,2,Verified,Newly Activated
28151906,10025655780,Johnny Valdivia,Active,,,0,0,0,Verified,Never Activated
28151935,10025655807,CAL 🦅,Active,,,0,0,0,Verified,Never Activated
28152404,10025656278,Indira Ali,Active,2026-02-04,160,0,1,1,Verified,Newly Activated
28154348,10025658393,Talilii,Active,Pending,,,,,Pending,Pending - data not yet available
28154453,10025658497,taralyn.n,Active,Pending,,,,,Pending,Pending - data not yet available
28155174,10025659475,Patty Alonso,Active,Pending,,,,,Pending,Pending - data not yet available
28155307,10025659446,Kala Dent,Active,Pending,,,,,Pending,Pending - data not yet available
28170417,10025674516,Yalvish Von | Fashion & Lifestyle Influencer,Active,,,0,0,0,Verified,Never Activated
28170456,10025674556,Alexa Darling,Active,,,0,0,0,Verified,Never Activated
28171161,10025675266,ali saarela,Active,Pending,,,,,Pending,Pending - data not yet available
28171367,10025675611,Vidhi Agarwal | coffee VS chai | Content Creator,Active,Pending,,,,,Pending,Pending - data not yet available
28171488,10025675781,Natalie Kristine,Active,Pending,,,,,Pending,Pending - data not yet available
28172038,10025676912,hello.balance,Active,Pending,,,,,Pending,Pending - data not yet available
28172403,10025677483,j.allysonnn,Active,,,0,0,0,Verified,Never Activated
28172411,10025677492,Natalie Sutton,Active,Pending,,,,,Pending,Pending - data not yet available
28172487,10025677565,Sarah Hall,Active,Pending,,,,,Pending,Pending - data not yet available
28173052,10025678138,SOCIAL MEDIA STRATEGIST,Active,,,0,0,0,Verified,Never Activated
28173345,10025678433,living_alexis,Active,Pending,,,,,Pending,Pending - data not yet available
28173354,10025678442,Annalise,Active,Pending,,,,,Pending,Pending - data not yet available
28173628,10025678863,Alicia Van Brown,Active,Pending,,,,,Pending,Pending - data not yet available
28174118,10025679796,Real Talk Louanna,Active,,,0,0,0,Verified,Never Activated
28182766,10025688478,Leslie Ivy | your health + wellness hype girl✨,Active,,,0,0,0,Verified,Never Activated
28184405,10025690111,KRISTEN ALEXIS MARQUEZ GUIEB,Active,Pending,,,,,Pending,Pending - data not yet available
28185928,10025691634,mariawingsofficial,Active,Pending,,,,,Pending,Pending - data not yet available
28194100,10025700194,Jennifer Weedon Palazzo,Active,Pending,,,,,Pending,Pending - data not yet available
28194331,10025700425,Walker Sanders,Active,,,0,0,0,Verified,Never Activated
28194473,10025700569,theseasonalhomestylist,Active,Pending,,,,,Pending,Pending - data not yet available
28195116,10025701203,🌴haley scornaienchi,Active,Pending,,,,,Pending,Pending - data not yet available
28196546,10025702656,Malia Vago,Active,Pending,,,,,Pending,Pending - data not yet available
28196790,10025702866,skyler albrecht 🦋,Active,Pending,,,,,Pending,Pending - data not yet available
28196857,10025702933,alexandraschraner,Active,,,0,0,0,Verified,Never Activated
28196909,10025703022,Elyssa Rose |  Women’s Health + Fitness,Active,Pending,,,,,Pending,Pending - data not yet available
28197322,10025703436,Alexis,Active,,,0,0,0,Verified,Never Activated
28197850,10025703973,alexia.,Active,,,0,0,0,Verified,Never Activated
28198244,10025704369,Danielle Szpindor Viale,Active,Pending,,,,,Pending,Pending - data not yet available
28283629,10025789583,Steysi Morales,Active,Pending,,,,,Pending,Pending - data not yet available
28283639,10025789593,Jenn Malentacchi,Active,Pending,,,,,Pending,Pending - data not yet available
28285856,10025792006,Lacey | Digital Creator,Active,,,0,0,0,Verified,Never Activated
28286984,10025793188,Alice Trellakis,Active,Pending,,,,,Pending,Pending - data not yet available
28287654,10025793853,Christal👑,Active,Pending,,,,,Pending,Pending - data not yet available
28289143,10025795452,Talia🤙🏽,Active,,,0,0,0,Verified,Never Activated
28289193,10025795549,ALLISON△DIXON,Active,Pending,,,,,Pending,Pending - data not yet available
28289889,10025796401,marissa mcdonald,Active,Pending,,,,,Pending,Pending - data not yet available
28291391,10025798269,Genesis Salinas,Active,Pending,,,,,Pending,Pending - data not yet available
28313980,10025820646,Mikaela Pascal,Active,Pending,,,,,Pending,Pending - data not yet available
28314060,10025820728,psalmwhite,Active,,,0,0,0,Verified,Never Activated
28314731,10025821401,Lindsey Allen-One Kidney Queen👑✨,Active,Pending,,,,,Pending,Pending - data not yet available
28314829,10025821499,Koal,Active,Pending,,,,,Pending,Pending - data not yet available
28315001,10025821675,Alyssa Tomlin,Active,,,0,0,0,Verified,Never Activated
28315570,10025822253,Coral | Life After Child Loss,Active,Pending,,,,,Pending,Pending - data not yet available
28315666,10025822354,Rory Yakubov // iteachalgebra,Active,,,0,0,0,Verified,Never Activated
28315876,10025822566,allie__brooke,Active,,,0,0,0,Verified,Never Activated
28316087,10025822784,Larrial (Luh-Rel) Tyler™️,Active,,,0,0,0,Verified,Never Activated
28316394,10025823087,Stacey Stauffer | TV Host  Meal Master  Boy Mom,Active,Pending,,,,,Pending,Pending - data not yet available
28316506,10025823203,Alyssa Joy Cooley,Active,Pending,,,,,Pending,Pending - data not yet available
28317388,10025824087,DOUG MARSHALL,Active,Pending,,,,,Pending,Pending - data not yet available
28317436,10025824136,Avalicious,Active,,,0,0,0,Verified,Never Activated
28317713,10025824408,Paola Alejandra K.,Active,Pending,,,,,Pending,Pending - data not yet available
28317871,10025824725,Mary Schrank ~ Your Rockin’ Vitality Coach,Active,Pending,,,,,Pending,Pending - data not yet available
28342886,10025849450,Kate Galeana,Active,Pending,,,,,Pending,Pending - data not yet available
28343114,10025849711,Amelia - Normalizing Chaos,Active,Pending,,,,,Pending,Pending - data not yet available
28343251,10025849819,alyza_star,Active,Pending,,,,,Pending,Pending - data not yet available
28344700,10025851205,Amy Jo Palmquest,Active,Pending,,,,,Pending,Pending - data not yet available
28344770,10025851279,TamaraLee©️,Active,,,0,0,0,Verified,Never Activated
28345040,10025851604,Alex + Ricky,Active,Pending,,,,,Pending,Pending - data not yet available
28345241,10025851813,ℂ𝕙𝕣𝕚𝕤𝕥𝕚𝕟𝕒 Latina SoCal Mom | Content Creator,Active,Pending,,,,,Pending,Pending - data not yet available
28347645,10025854306,Alexis Apolinar,Active,,,0,0,0,Verified,Never Activated
28347708,10025854369,danielle alburtus,Active,,,0,0,0,Verified,Never Activated
28348030,10025854702,crystalpaintsfaces,Active,,,0,0,0,Verified,Never Activated
28348206,10025854888,alexis burleson 🍒,Active,Pending,,,,,Pending,Pending - data not yet available
28348259,10025854934,Mayra Dalisaღ,Active,Pending,,,,,Pending,Pending - data not yet available
28352264,10025858760,Julissa JUJU Peralta,Active,Pending,,,,,Pending,Pending - data not yet available
28352344,10025858843,Rickee Arts Visual |RED Owner🔴,Active,Pending,,,,,Pending,Pending - data not yet available
28352921,10025859492,Alyssa Gutierrez,Active,Pending,,,,,Pending,Pending - data not yet available
28353026,10025859456,tialachelle,Active,,,0,0,0,Verified,Never Activated
28353316,10025859842,Leisurely Leah | Denver + Dallas,Active,Pending,,,,,Pending,Pending - data not yet available
28356474,10025863129,ill.lala,Active,,,0,0,0,Verified,Never Activated
28368574,10025875161,Brain Health & Wellness Expert 🇩🇴,Active,Pending,,,,,Pending,Pending - data not yet available
28368755,10025875341,Spirituality•Wellness•Entrepreneurship,Active,Pending,,,,,Pending,Pending - data not yet available
28372988,10025879547,Hela Saldaña💋,Active,,,0,0,0,Verified,Never Activated
28372991,10025879587,Angela Ayala Lardner,Active,Pending,,,,,Pending,Pending - data not yet available
28388542,10025894850,Aaliyah Plotts,Active,Pending,,,,,Pending,Pending - data not yet available
28388569,10025894879,Shalonda,Active,,,0,0,0,Verified,Never Activated
28388784,10025895092,Shantel Alvarado,Active,,,0,0,0,Verified,Never Activated
28389091,10025895398,Jonathan Kalema Zaawadi 🇰🇪🇪🇹🇺🇬,Active,Pending,,,,,Pending,Pending - data not yet available
28391742,10025898049,Bianca Canales,Active,Pending,,,,,Pending,Pending - data not yet available
28391903,10025898218,🔮 ✨Krystal B💀🦋,Active,Pending,,,,,Pending,Pending - data not yet available
28391969,10025898281,goalbloodedbabe,Active,Pending,,,,,Pending,Pending - data not yet available
28392278,10025898583,Maddie Salerno,Active,Pending,,,,,Pending,Pending - data not yet available
28392491,10025899022,ALZEAH JADE,Active,,,0,0,0,Verified,Never Activated
28392532,10025899063,Erin Alexis,Active,,,0,0,0,Verified,Never Activated
28392806,10025899345,The Real Alexa,Active,,,0,0,0,Verified,Never Activated
28393036,10025899601,The Real Street Family,Active,,,0,0,0,Verified,Never Activated
28393411,10025899982,Amanda Holley OFFICIAL PAGE,Active,,,0,0,0,Verified,Never Activated
28395370,10025902284,Allie Gordon,Active,Pending,,,,,Pending,Pending - data not yet available
28396204,10025903363,Ana Julia Cavana Altaffer,Active,,,0,0,0,Verified,Never Activated
28396220,10025903379,ashton.calvert,Active,Pending,,,,,Pending,Pending - data not yet available
28396666,10025904054,The REAL Steph Lova,Active,Pending,,,,,Pending,Pending - data not yet available
28396711,10025904102,MAllORY MORRIS,Active,Pending,,,,,Pending,Pending - data not yet available
28397032,10025904575,Peyton Fallis CPT  CNC - ONLINE HEALTH & FITNESS COACH,Active,,,0,0,0,Verified,Never Activated
28397218,10025904773,Digital/Event Content Creator,Active,,,0,0,0,Verified,Never Activated
28397683,10025905234,Esmeralda Valencia 👸🏻,Active,,,0,0,0,Verified,Never Activated
28397722,10025905276,Shannon Tindall,Active,,,0,0,0,Verified,Never Activated
28398157,10025905723,Mallory,Active,Pending,,,,,Pending,Pending - data not yet available
28406608,10025913886,nathalia polanco ᥫ᭡.,Active,Pending,,,,,Pending,Pending - data not yet available
28407220,10025914555,Alex Goodstein | Food & Travel Content Creator,Active,Pending,,,,,Pending,Pending - data not yet available
28407543,10025914873,Alyssa Hall,Active,Pending,,,,,Pending,Pending - data not yet available
28408434,10025916129,Christian Alvarez,Active,,,0,0,0,Verified,Never Activated
28411263,10025919197,Crystal-Marie | Program Manager | Author | Content Creator,Active,2026-06-13,31,0,1,1,Verified,Newly Activated
28411456,10025919684,Francieli Abplanalp (Ellie),Active,Pending,,,,,Pending,Pending - data not yet available
28413184,10025921443,Alexandra L Bendit,Active,,,0,0,0,Verified,Never Activated
28413280,10025921542,Alexis Ortiz,Active,Pending,,,,,Pending,Pending - data not yet available
28413405,10025921677,Natalia Lopez-Hurtado,Active,Pending,,,,,Pending,Pending - data not yet available
28413627,10025921909,Alaysia Je’,Active,Pending,,,,,Pending,Pending - data not yet available
28413870,10025922172,Alexandra,Active,Pending,,,,,Pending,Pending - data not yet available
28413874,10025922176,Allie Jones,Active,,,0,0,0,Verified,Never Activated
28414042,10025922345,Keerthi Nirmal✨,Active,Pending,,,,,Pending,Pending - data not yet available
28414438,10025922756,alliemarie_lisby,Active,,,0,0,0,Verified,Never Activated
28414468,10025922787,mykalacaraccilo,Active,Pending,,,,,Pending,Pending - data not yet available
28414487,10025922806,Gabriella Alonso,Active,Pending,,,,,Pending,Pending - data not yet available
28415182,10025923842,Carmen Callahan,Active,Pending,,,,,Pending,Pending - data not yet available
28415306,10025923968,Dina Ali Wray,Active,Pending,,,,,Pending,Pending - data not yet available
28415795,10025924520,Karen Salinas,Active,,,0,0,0,Verified,Never Activated
28415832,10025924559,jesshasal,Active,Pending,,,,,Pending,Pending - data not yet available
28420594,10025929845,Alessia Granda,Active,,,0,0,0,Verified,Never Activated
28421340,10025931029,Nathalia Ramos,Active,Pending,,,,,Pending,Pending - data not yet available
28421495,10025931351,Sabi The Official,Active,Pending,,,,,Pending,Pending - data not yet available
28421514,10025931372,Nathaly Raya,Active,,,0,0,0,Verified,Never Activated
28422563,10025932871,juliempalumbo,Active,,,0,0,0,Verified,Never Activated
28422591,10025932906,Elaine Gonzalez Johnson,Active,Pending,,,,,Pending,Pending - data not yet available
28423121,10025933524,agnursingforall,Active,Pending,,,,,Pending,Pending - data not yet available
28423383,10025933801,Alexa Khan Дөлгөөн,Active,Pending,,,,,Pending,Pending - data not yet available
28423416,10025933836,Allison,Active,,,0,0,0,Verified,Never Activated
28423446,10025933871,Nat Social - Strategy & Marketing,Active,Pending,,,,,Pending,Pending - data not yet available
28423688,10025934250,Amy Bizal || Prenatal & Postnatal Yoga Instructor,Active,Pending,,,,,Pending,Pending - data not yet available
28423765,10025934264,"Alicia ""ACE"" Easter",Active,Pending,,,,,Pending,Pending - data not yet available
28423797,10025934298,Janelle Allisa,Active,Pending,,,,,Pending,Pending - data not yet available
28423847,10025934351,THEREALROBINB,Active,,,0,0,0,Verified,Never Activated
28423885,10025934391,Alex Willett,Active,Pending,,,,,Pending,Pending - data not yet available
28436863,10025946389,Aliyah,Active,Pending,,,,,Pending,Pending - data not yet available
28437743,10025947277,Maria Alejandra Sanchez (ALE) FASHION + TRAVEL Lifestyle,Active,Pending,,,,,Pending,Pending - data not yet available
28438019,10025947561,It’s Alfre 🇨🇺🇪🇸🇺🇸,Active,Pending,,,,,Pending,Pending - data not yet available
28438032,10025947575,Christal Manders,Active,Pending,,,,,Pending,Pending - data not yet available
28438532,10025948101,Melissa Alvarez,Active,Pending,,,,,Pending,Pending - data not yet available
28439729,10025949252,aleasha1017,Active,,,0,0,0,Verified,Never Activated
28439832,10025949351,Adrienne Alston,Active,,,0,0,0,Verified,Never Activated
28440310,10025949800,✰ ✰ KENDALL ✰ ✰,Active,Pending,,,,,Pending,Pending - data not yet available
28440424,10025949921,Natalia Castillo🇨🇴,Active,Pending,,,,,Pending,Pending - data not yet available
28440504,10025950007,Jessica Camal,Active,,,0,0,0,Verified,Never Activated
28440783,10025950298,Grace | Holistic Health Coach,Active,Pending,,,,,Pending,Pending - data not yet available
28441280,10025950818,Alison,Active,Pending,,,,,Pending,Pending - data not yet available
28441305,10025950845,Anya Alexis.,Active,,,0,0,0,Verified,Never Activated
28441783,10025951307,Tala Shatara,Active,Pending,,,,,Pending,Pending - data not yet available
28442032,10025951540,naturallychea,Active,,,0,0,0,Verified,Never Activated
28442217,10025951772,SnoFall,Active,,,0,0,0,Verified,Never Activated
28442588,10025952231,Suzanne Thaïs | Dallas Content Creator,Active,,,0,0,0,Verified,Never Activated
28442621,10025952264,altkylie,Active,,,0,0,0,Verified,Never Activated
